TripCode,Sample_ID,Region,Latitude,Longitude,SampleTime_UTC,SampleTime_Local,Year_Local,Month_Local,Day_Local,Time_Local24hr,SatSST_degC,SatChlaSurf_mgm3,PCI,BiomassIndex_mgm3 ,SampleVolume_m3,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliate,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
HOAN20111023,216-6,Southern Ocean,-48.5076,135.282,2011-10-25T21:04:00Z,2011-10-26 07:34:00,2011,10,26,07:34,8.8532,,0,,1.5,0,0.6667,0,0,0,0,1.3333,,0,0,0,0,13.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-7,Southern Ocean,-48.5448,135.1699,2011-10-25T21:32:00Z,2011-10-26 08:02:00,2011,10,26,08:02,9.0092,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,11.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-8,Southern Ocean,-48.5839,135.0558,2011-10-25T22:00:00Z,2011-10-26 08:30:00,2011,10,26,08:30,8.9931,0.1654,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,9.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-9,Southern Ocean,-48.6226,134.9439,2011-10-25T22:27:00Z,2011-10-26 08:57:00,2011,10,26,08:57,8.9848,0.1725,0,,1.5,0.6667,0.6667,0,0,0,0,0.6667,,0,0,0,0,13.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-10,Southern Ocean,-48.6607,134.8322,2011-10-25T22:54:00Z,2011-10-26 09:24:00,2011,10,26,09:24,8.7998,0.1821,0,,1.5,0,0.6667,0,0,0,0,0.6667,,0,0,0,0,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-11,Southern Ocean,-48.6997,134.7231,2011-10-25T23:21:00Z,2011-10-26 09:51:00,2011,10,26,09:51,8.5464,0.1651,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,16.6666,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-12,Southern Ocean,-48.7419,134.6121,2011-10-25T23:49:00Z,2011-10-26 10:19:00,2011,10,26,10:19,8.1643,0.1621,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,7.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-13,Southern Ocean,-48.7812,134.5,2011-10-26T00:17:00Z,2011-10-26 10:47:00,2011,10,26,10:47,7.7657,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-14,Southern Ocean,-48.8205,134.3893,2011-10-26T00:45:00Z,2011-10-26 11:15:00,2011,10,26,11:15,7.5938,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,0.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-15,Southern Ocean,-48.8603,134.2799,2011-10-26T01:13:00Z,2011-10-26 11:43:00,2011,10,26,11:43,7.4479,,0,,1.5,1.3333,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-16,Southern Ocean,-48.8998,134.1679,2011-10-26T01:42:00Z,2011-10-26 12:12:00,2011,10,26,12:12,7.1353,0.1511,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-18,Southern Ocean,-48.9793,133.9447,2011-10-26T02:42:00Z,2011-10-26 13:12:00,2011,10,26,13:12,6.9219,0.1308,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-19,Southern Ocean,-49.0178,133.8322,2011-10-26T03:13:00Z,2011-10-26 13:43:00,2011,10,26,13:43,6.7971,0.1314,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-20,Southern Ocean,-49.0568,133.7169,2011-10-26T03:45:00Z,2011-10-26 14:15:00,2011,10,26,14:15,6.8817,0.1489,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-21,Southern Ocean,-49.0965,133.6059,2011-10-26T04:16:00Z,2011-10-26 14:46:00,2011,10,26,14:46,6.7352,0.1539,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3334,0,0,0,0,0,0,0,2.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-28,Southern Ocean,-49.3688,132.8161,2011-10-26T08:00:00Z,2011-10-26 18:30:00,2011,10,26,18:30,7.0559,0.0991,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-30,Southern Ocean,-49.4484,132.5927,2011-10-26T09:03:00Z,2011-10-26 19:33:00,2011,10,26,19:33,7.1961,0.1576,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,2.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-31,Southern Ocean,-49.4888,132.4808,2011-10-26T09:34:00Z,2011-10-26 20:04:00,2011,10,26,20:04,7.5087,0.1626,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,1.3334,0,0,0,0,0,0,0,,0,0.6667,0,0,0,5.3333,0,0,0,0,0,0,0
HOAN20111023,216-32,Southern Ocean,-49.529,132.3688,2011-10-26T10:05:00Z,2011-10-26 20:35:00,2011,10,26,20:35,7.4112,0.1385,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3.3333,0,0.6667,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20111023,216-33,Southern Ocean,-49.5702,132.2555,2011-10-26T10:36:00Z,2011-10-26 21:06:00,2011,10,26,21:06,7.2315,0.1716,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.6667,0,0,6,0,,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20111023,216-34,Southern Ocean,-49.6104,132.1428,2011-10-26T11:07:00Z,2011-10-26 21:37:00,2011,10,26,21:37,7.333,0.1641,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,4.6667,0,0,0,0,0,0.6667,0,0.6667,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-35,Southern Ocean,-49.6516,132.0321,2011-10-26T11:37:00Z,2011-10-26 22:07:00,2011,10,26,22:07,7.0299,0.1548,0,,1.5,0.6667,0,0,0,0,0,0.6667,,0,0,0,0,21.3333,0,0,0.6667,0,0,0,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-36,Southern Ocean,-49.6944,131.9211,2011-10-26T12:07:00Z,2011-10-26 22:37:00,2011,10,26,22:37,6.9542,0.1783,0,,1.5,0,0,0,0,0,0,0.6667,,0,0,0,0,54,0,0,0,0,0,0.6667,0,,0,0,0,0,0,2,0,0,0,0,0,0,0
HOAN20111023,216-37,Southern Ocean,-49.7368,131.8119,2011-10-26T12:37:00Z,2011-10-26 23:07:00,2011,10,26,23:07,7.3609,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,51.3333,0,0,0,0,0,1.3334,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-38,Southern Ocean,-49.7781,131.6978,2011-10-26T13:08:00Z,2011-10-26 23:38:00,2011,10,26,23:38,6.8732,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,40.6667,0,0,0,0,0,0,0,,0,0,0,0,0,2.6667,0,0,0,0,1.3333,0,0
HOAN20111023,216-39,Southern Ocean,-49.8145,131.5821,2011-10-26T13:38:00Z,2011-10-27 00:08:00,2011,10,27,00:08,6.2916,0.2439,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,59.3333,0,0,0,0,0,0.6667,0,,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20111023,216-40,Southern Ocean,-49.8542,131.4665,2011-10-26T14:09:00Z,2011-10-27 00:39:00,2011,10,27,00:39,6.2535,0.1418,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,91.9999,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0.6667,0,0,0,0,2,0,0
HOAN20111023,216-41,Southern Ocean,-49.8928,131.3528,2011-10-26T14:38:00Z,2011-10-27 01:08:00,2011,10,27,01:08,6.4601,0.1961,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,48.6667,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,2,0,0
HOAN20111023,216-42,Southern Ocean,-49.9284,131.2389,2011-10-26T15:07:00Z,2011-10-27 01:37:00,2011,10,27,01:37,6.2057,0.151,0,,1.5,1.3333,0,0,0,0,0,0.6667,,0,0,0,0,53.3333,0,0,0.6667,0,0,1.3334,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-43,Southern Ocean,-49.9648,131.1195,2011-10-26T15:37:00Z,2011-10-27 02:07:00,2011,10,27,02:07,5.9866,0.1417,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,36,0,0,0.6667,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
HOAN20111023,216-44,Southern Ocean,-50.0011,131.0016,2011-10-26T16:08:00Z,2011-10-27 02:38:00,2011,10,27,02:38,5.8033,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0.6667,90.6667,0,0,1.3333,0,0,0.6667,0,0.6667,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20111023,216-45,Southern Ocean,-50.0373,130.8881,2011-10-26T16:36:00Z,2011-10-27 03:06:00,2011,10,27,03:06,5.7936,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,87.3333,0,0,0.6667,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-46,Southern Ocean,-50.075,130.773,2011-10-26T17:05:00Z,2011-10-27 03:35:00,2011,10,27,03:35,6.2657,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,48.6667,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-47,Southern Ocean,-50.1131,130.6556,2011-10-26T17:34:00Z,2011-10-27 04:04:00,2011,10,27,04:04,6.4568,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,65.3335,0,0,0,0,0,1.3334,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-48,Southern Ocean,-50.1525,130.539,2011-10-26T18:03:00Z,2011-10-27 04:33:00,2011,10,27,04:33,6.4028,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,30,0,0,0.6667,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-49,Southern Ocean,-50.191,130.4277,2011-10-26T18:31:00Z,2011-10-27 05:01:00,2011,10,27,05:01,6.3374,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,16.6667,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-50,Southern Ocean,-50.231,130.3115,2011-10-26T19:00:00Z,2011-10-27 05:30:00,2011,10,27,05:30,6.3839,,0,,1.5,0.6667,0,0,0,0,0,0.6667,,0,0,0,0,20.0001,0,0,0,0,0,1.3334,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-51,Southern Ocean,-50.2696,130.1974,2011-10-26T19:28:00Z,2011-10-27 05:58:00,2011,10,27,05:58,6.0301,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,4.6667,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-52,Southern Ocean,-50.3085,130.0822,2011-10-26T19:56:00Z,2011-10-27 06:26:00,2011,10,27,06:26,5.5332,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0.6667,0.6667,,0,0,0,0,0,3.3333,0,0,0,0,0,0,0
HOAN20111023,216-53,Southern Ocean,-50.3468,129.9661,2011-10-26T20:24:00Z,2011-10-27 06:54:00,2011,10,27,06:54,5.159,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-54,Southern Ocean,-50.3859,129.851,2011-10-26T20:52:00Z,2011-10-27 07:22:00,2011,10,27,07:22,5.3342,,0,,1.5,0,0,0,0,0,0,0,,0,0.6667,0,0,1.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-55,Southern Ocean,-50.4252,129.7367,2011-10-26T21:20:00Z,2011-10-27 07:50:00,2011,10,27,07:50,5.1876,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-56,Southern Ocean,-50.4658,129.6198,2011-10-26T21:48:00Z,2011-10-27 08:18:00,2011,10,27,08:18,5.026,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.6667,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-57,Southern Ocean,-50.5044,129.5026,2011-10-26T22:17:00Z,2011-10-27 08:47:00,2011,10,27,08:47,5.6708,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-59,Southern Ocean,-50.5818,129.2726,2011-10-26T23:12:00Z,2011-10-27 09:42:00,2011,10,27,09:42,5.8771,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-60,Southern Ocean,-50.6204,129.1536,2011-10-26T23:40:00Z,2011-10-27 10:10:00,2011,10,27,10:10,6.2482,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-61,Southern Ocean,-50.6581,129.0399,2011-10-27T00:07:00Z,2011-10-27 10:37:00,2011,10,27,10:37,6.7198,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,1.3334,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-62,Southern Ocean,-50.6989,128.9233,2011-10-27T00:35:00Z,2011-10-27 08:35:00,2011,10,27,08:35,7.0663,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-63,Southern Ocean,-50.7393,128.8108,2011-10-27T01:02:00Z,2011-10-27 09:02:00,2011,10,27,09:02,7.328,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-64,Southern Ocean,-50.7814,128.6944,2011-10-27T01:30:00Z,2011-10-27 09:30:00,2011,10,27,09:30,7.3185,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,2.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-65,Southern Ocean,-50.8224,128.5818,2011-10-27T01:57:00Z,2011-10-27 09:57:00,2011,10,27,09:57,6.1696,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,216-66,Southern Ocean,-50.8641,128.4681,2011-10-27T02:24:00Z,2011-10-27 10:24:00,2011,10,27,10:24,6.5974,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,3.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-67,Southern Ocean,-50.9069,128.354,2011-10-27T02:51:00Z,2011-10-27 10:51:00,2011,10,27,10:51,7.0316,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-68,Southern Ocean,-50.9445,128.2333,2011-10-27T03:19:00Z,2011-10-27 11:19:00,2011,10,27,11:19,7.5703,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,0.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-72,Southern Ocean,-51.1022,127.7687,2011-10-27T05:09:00Z,2011-10-27 13:09:00,2011,10,27,13:09,7.1719,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-73,Southern Ocean,-51.1412,127.6495,2011-10-27T05:37:00Z,2011-10-27 13:37:00,2011,10,27,13:37,7.5112,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-77,Southern Ocean,-51.2946,127.1786,2011-10-27T07:27:00Z,2011-10-27 15:27:00,2011,10,27,15:27,5.7152,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-78,Southern Ocean,-51.3328,127.0622,2011-10-27T07:54:00Z,2011-10-27 15:54:00,2011,10,27,15:54,5.5574,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-79,Southern Ocean,-51.3713,126.9426,2011-10-27T08:22:00Z,2011-10-27 16:22:00,2011,10,27,16:22,5.4036,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,4.0001,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-80,Southern Ocean,-51.4087,126.8249,2011-10-27T08:49:00Z,2011-10-27 16:49:00,2011,10,27,16:49,5.0499,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,4.6667,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-81,Southern Ocean,-51.4443,126.7001,2011-10-27T09:17:00Z,2011-10-27 17:17:00,2011,10,27,17:17,4.6571,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,0.6667,0,0,0,0,0,1.3333,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-82,Southern Ocean,-51.4807,126.5791,2011-10-27T09:44:00Z,2011-10-27 17:44:00,2011,10,27,17:44,4.6737,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,1.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-83,Southern Ocean,-51.5178,126.4633,2011-10-27T10:10:00Z,2011-10-27 18:10:00,2011,10,27,18:10,4.7158,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,1.3333,0,0,0,0,0,0.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-84,Southern Ocean,-51.5598,126.3476,2011-10-27T10:37:00Z,2011-10-27 18:37:00,2011,10,27,18:37,4.8253,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,4.6667,0,0,0,0,0,1.3333,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-85,Southern Ocean,-51.5989,126.227,2011-10-27T11:04:00Z,2011-10-27 19:04:00,2011,10,27,19:04,5.0658,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,8.0001,0,0,0,0,0,2.6667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-86,Southern Ocean,-51.639,126.11,2011-10-27T11:31:00Z,2011-10-27 19:31:00,2011,10,27,19:31,5.4262,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,2.6667,0,0,0,0,0,1.3334,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-87,Southern Ocean,-51.6792,125.9912,2011-10-27T11:59:00Z,2011-10-27 19:59:00,2011,10,27,19:59,5.5735,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,3.3333,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-88,Southern Ocean,-51.7187,125.8744,2011-10-27T12:26:00Z,2011-10-27 20:26:00,2011,10,27,20:26,5.8052,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,15.3334,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-89,Southern Ocean,-51.76,125.7543,2011-10-27T12:55:00Z,2011-10-27 20:55:00,2011,10,27,20:55,5.6865,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,21.3333,0,0,0,0,0,1.3334,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-90,Southern Ocean,-51.7996,125.6383,2011-10-27T13:23:00Z,2011-10-27 21:23:00,2011,10,27,21:23,5.8649,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,30.0001,0,0,0.6667,0,0,3.3333,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-91,Southern Ocean,-51.8402,125.5202,2011-10-27T13:53:00Z,2011-10-27 21:53:00,2011,10,27,21:53,6.2403,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,25.3333,0,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-92,Southern Ocean,-51.8817,125.4039,2011-10-27T14:23:00Z,2011-10-27 22:23:00,2011,10,27,22:23,6.3123,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,16.6667,0,0,0,0,0,0,0,,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,216-93,Southern Ocean,-51.9249,125.2861,2011-10-27T14:54:00Z,2011-10-27 22:54:00,2011,10,27,22:54,6.4441,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,11.3334,0,0,0,0,0,2.6667,0,,0,0,0,0,0,2,0,0,0,0,0,0,0
HOAN20111023,219-1,Southern Ocean,-51.9879,125.1092,2011-10-27T15:48:00Z,2011-10-27 23:48:00,2011,10,27,23:48,6.4077,,0,,1.5,0.6667,0,0,0,0,0,0,,0,0,0,0,12.6668,0,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,0,0,0.6667,0,0
HOAN20111023,219-2,Southern Ocean,-52.0269,124.9904,2011-10-27T16:20:00Z,2011-10-28 00:20:00,2011,10,28,00:20,5.7638,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,13.3333,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,2,0,0,0,0,0,0,0
HOAN20111023,219-3,Southern Ocean,-52.0663,124.8734,2011-10-27T16:51:00Z,2011-10-28 00:51:00,2011,10,28,00:51,5.827,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,10.0001,0,0,0,0,0,0.6667,0,1.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,219-4,Southern Ocean,-52.1128,124.7618,2011-10-27T17:23:00Z,2011-10-28 01:23:00,2011,10,28,01:23,5.9857,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,4.6667,0,0,0,0,0,0.6667,0,9.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,219-5,Southern Ocean,-52.1684,124.6578,2011-10-27T17:55:00Z,2011-10-28 01:55:00,2011,10,28,01:55,6.1252,,0,,1.5,0,0,0,0,0,0,0,,0,0,0,0,8,0,0,0,0,0,0.6667,0,3.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,219-6,Southern Ocean,-52.2221,124.5575,2011-10-27T18:25:00Z,2011-10-28 02:25:00,2011,10,28,02:25,5.9198,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,10.6667,0,0,0,0,0,0,0.6667,8,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
HOAN20111023,219-7,Southern Ocean,-52.2791,124.4569,2011-10-27T18:56:00Z,2011-10-28 02:56:00,2011,10,28,02:56,5.7119,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,4.6666,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,219-8,Southern Ocean,-52.3371,124.3572,2011-10-27T19:27:00Z,2011-10-28 03:27:00,2011,10,28,03:27,5.0791,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,14,0,0,0,0,0,0.6667,0.6667,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,219-9,Southern Ocean,-52.3923,124.2561,2011-10-27T19:58:00Z,2011-10-28 03:58:00,2011,10,28,03:58,4.2017,,0,,1.5,0,0.6667,0,0,0,0,0,,0,0,0,0,15.3333,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,219-10,Southern Ocean,-52.4476,124.151,2011-10-27T20:30:00Z,2011-10-28 04:30:00,2011,10,28,04:30,4.1731,,0,,1.5,0,1.3333,0,0,0,0,0,,0,0,0,0,14,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0.6667,0,0,0,0
HOAN20111023,219-11,Southern Ocean,-52.4987,124.0454,2011-10-27T21:01:00Z,2011-10-28 05:01:00,2011,10,28,05:01,4.3201,,0,,1.5,0,3.3333,0,0,0,0,0,,0,0,0,0,20.6667,0,0,0,0,0,0.6667,0,4.6667,0,0,0,0,0,0,0,0,0,0,0,0,0
HOAN20111023,219-12,Southern Ocean,-52.5527,123.9401,2011-10-27T21:33:00Z,2011-10-28 05:33:00,2011,10,28,05:33,4.0952,,0,,1.5,0,2.6667,0,0,0,0,0,,0,0,0,0,7.3334,0,0,0,0,0,2,0,3.3333,0,0,0,0,0,0.6667,0,0,0,0,0,0,0
HOAN20111023,219-13,Southern Ocean,-52.6056,123.8364,2011-10-27T22:04:00Z,2011-10-28 06:04:00,2011,10,28,06:04,4.0544,,0,,1.5,0,2,0,0,0,0,0,,0,0,0,0,6.6667,0,0,0,0,0,2,0,5.3333,0,0,0,0,0,1.3333,0,0,0,0,0,0,0
